Index,Instrument,Event Title,Date,pre_start,pre_end,post_start,post_end,PT_pre_mean,PT_post_mean,Rec_pre_mean,Rec_post_mean,PT_pre_count,PT_post_count,Rec_pre_count,Rec_post_count,PT_pre_ema_01,PT_post_ema_01,Rec_pre_ema_01,Rec_post_ema_01,PT_pre_ema_03,PT_post_ema_03,Rec_pre_ema_03,Rec_post_ema_03,REC_1_pre_count,REC_1_post_count,REC_2_pre_count,REC_2_post_count,REC_3_pre_count,REC_3_post_count,REC_4_pre_count,REC_4_post_count,REC_5_pre_count,REC_5_post_count
203,ABT,Q2 2016 Abbott Laboratories Earnings Call,2016-07-20,2016-05-20,2016-07-19,2016-07-20,2016-08-20,45.8,49.6,3.0,3.0,5.0,5.0,1.0,,45.91646113648020,49.39249346780300,3.0,,46.093000613032300,48.94709891457210,3.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
204,ABT,Q3 2016 Abbott Laboratories Earnings Call,2016-10-19,2016-08-19,2016-10-18,2016-10-19,2016-11-19,48.75,46.5,3.0,3.0,2.0,2.0,2.0,,48.78947368421050,46.34254143646410,3.0,,48.88235294117650,45.98657718120810,3.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
205,ABT,Q4 2016 Abbott Laboratories Earnings Call,2017-01-25,2016-11-25,2017-01-24,2017-01-25,2017-02-25,45.6,48.8,3.0,3.0,5.0,5.0,,,45.734705880893100,48.594930526727100,,,46.14697878988700,48.178969384443400,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,ABT,Q1 2017 Abbott Laboratories Earnings Call,2017-04-19,2017-02-19,2017-04-18,2017-04-19,2017-05-19,49.6,48.25,3.0,3.0,5.0,4.0,1.0,1.0,49.428096993968400,48.462299473379800,3.0,3.0,49.02131188922150,48.967412728308,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
207,ABT,Q2 2017 Abbott Laboratories Earnings Call,2017-07-20,2017-05-20,2017-07-19,2017-07-20,2017-08-20,53.291666666666700,54.75,2.0,3.0,12.0,12.0,2.0,1.0,53.21132167116160,55.14332492604210,1.9473684210526300,3.0,52.689982748846500,55.74936654084220,1.8235294117647100,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
208,ABT,Q3 2017 Abbott Laboratories Earnings Call,2017-10-18,2017-08-18,2017-10-17,2017-10-18,2017-11-18,59.833333333333300,61.5,3.0,3.0,6.0,14.0,1.0,,59.565040901999500,61.78437878402880,3.0,,59.140573309261300,62.19008308441370,3.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
209,ABT,Q4 2017 Abbott Laboratories Earnings Call,2018-01-24,2017-11-24,2018-01-23,2018-01-24,2018-02-24,65.0909090909091,68.8125,2.2,1.0,11.0,16.0,5.0,1.0,64.83013300477120,68.94983537792990,2.2441942809699400,1.0,64.3726618083678,69.46772149161280,2.3606072626302700,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
210,ABT,Q1 2018 Abbott Laboratories Earnings Call,2018-04-18,2018-02-18,2018-04-17,2018-04-18,2018-05-18,65.5,66.5,1.0,1.0,2.0,2.0,,,65.47368421052630,66.57894736842110,,,65.41176470588240,66.76470588235290,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,ABT,Q2 2018 Abbott Laboratories Earnings Call,2018-07-18,2018-05-18,2018-07-17,2018-07-18,2018-08-18,68.0,71.27272727272730,1.0,1.0,5.0,11.0,1.0,,67.6831579204415,71.17267870370020,1.0,,66.93061916266990,70.96509207559530,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,ABT,Q3 2018 Abbott Laboratories Earnings Call,2018-10-17,2018-08-17,2018-10-16,2018-10-17,2018-11-17,77.41176470588240,79.0,2.0,2.0,17.0,6.0,1.0,,78.25976491676610,78.85689955800660,2.0,,79.22468415658270,78.52436275359810,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,ABT,Q4 2018 Abbott Laboratories Earnings Call,2019-01-23,2018-11-23,2019-01-22,2019-01-23,2019-02-23,79.0,77.125,3.0,3.0,6.0,4.0,3.0,,78.25223504403930,77.10061064262870,3.107011070110700,,76.25464356021580,77.09553888669560,3.3698630136986300,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
214,ABT,Q1 2019 Abbott Laboratories Earnings Call,2019-04-17,2019-02-17,2019-04-16,2019-04-17,2019-05-17,84.25,83.42857142857140,2.0,2.0,12.0,7.0,1.0,,84.17782683709170,83.45963403322690,2.0,,84.1523592752444,83.7002065176135,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,ABT,Q2 2019 Abbott Laboratories Earnings Call,2019-07-17,2019-05-17,2019-07-16,2019-07-17,2019-08-17,90.45454545454550,93.26923076923080,2.0,2.0,11.0,13.0,,,90.57460393302970,93.7773120295586,,,90.84950009172550,94.27984138077870,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,ABT,Q3 2019 Abbott Laboratories Earnings Call,2019-10-16,2019-08-16,2019-10-15,2019-10-16,2019-11-16,90.0,93.25,2.0,2.0,1.0,2.0,,,90.0,93.50000000000000,,,90.0,94.08823529411760,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,ACN,Q2 2013 Accenture Earnings Conference Call,2013-03-28,2013-01-28,2013-03-27,2013-03-28,2013-04-28,80.28571428571430,80.55,2.0,2.0,7.0,10.0,,1.0,79.90390262200850,81.03785864206650,,2.0,78.85938102254500,81.54755469083220,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
273,ACN,Q3 2013 Accenture Earnings Conference Call,2013-06-27,2013-04-27,2013-06-26,2013-06-27,2013-07-27,85.85714285714290,79.57894736842110,2.0,3.0,7.0,19.0,2.0,5.0,85.29047076776040,79.67056408213490,2.0,3.04175722204586,83.95450335570690,78.71045706247860,2.0,3.128736792759010,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0
274,ACN,Q4 2013 Accenture Earnings Conference Call,2013-09-26,2013-07-26,2013-09-25,2013-09-26,2013-10-26,82.83333333333330,82.5,2.0,2.5,6.0,4.0,2.0,2.0,82.59655960486900,82.69438790346030,2.0526315789473700,2.473684210526320,81.79648201886800,83.20647453612320,2.1764705882352900,2.411764705882350,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
275,ACN,Q1 2014 Accenture Earnings Conference Call,2013-12-19,2013-10-19,2013-12-18,2013-12-19,2014-01-19,72.0,85.58333333333330,2.6666666666666700,2.6666666666666700,1.0,12.0,3.0,,72.0,85.3413623785907,2.6309963099631000,,72.0,85.50214936173430,2.54337899543379,,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
276,ACN,Q2 2014 Accenture Earnings Conference Call,2014-03-27,2014-01-27,2014-03-26,2014-03-27,2014-04-27,87.2,88.25,2.5,2.0,5.0,8.0,2.0,2.0,87.50609264731020,88.13433705897780,2.473684210526320,2.0,88.3163968122318,87.98765786020150,2.411764705882350,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
278,ACN,Q4 2014 Accenture Earnings Conference Call,2014-09-24,2014-07-24,2014-09-23,2014-09-24,2014-10-24,87.66666666666670,86.15384615384620,3.0,2.3333333333333300,3.0,13.0,2.0,3.0,87.49446494464950,86.20736058814100,3.0,2.3690036900369000,87.1187214611872,86.37990726577430,3.0,2.4566210045662100,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
279,ACN,Q1 2015 Accenture PLC Earnings Call,2014-12-18,2014-10-18,2014-12-17,2014-12-18,2015-01-18,85.5,93.94444444444440,3.0,3.0,4.0,18.0,2.0,,85.56324512939810,93.57109373381040,3.0,,85.78128701144890,90.89054431403640,3.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
280,ACN,Q2 2015 Accenture PLC Earnings Call,2015-03-26,2015-01-26,2015-03-25,2015-03-26,2015-04-26,87.66666666666670,100.16666666666700,3.0,3.0,3.0,15.0,,,87.83763837638380,100.58963592027800,,,88.20091324200920,99.61359326992000,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,ACN,Q3 2015 Accenture PLC Earnings Call,2015-06-25,2015-04-25,2015-06-24,2015-06-25,2015-07-25,103.83333333333300,105.0,2.0,2.6666666666666700,6.0,18.0,1.0,3.0,103.31888193375900,105.57986120149000,2.0,2.7011070110701100,102.33497553694600,106.14140479193500,2.0,2.7762557077625600,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
282,ACN,Q4 2015 Accenture PLC Earnings Call,2015-09-24,2015-07-24,2015-09-23,2015-09-24,2015-10-24,111.0,108.5,1.0,2.0,5.0,4.0,1.0,1.0,110.18265606011000,108.3733643501020,1.0,2.0,108.23019211233800,108.09790761942400,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
283,ACN,Q1 2016 Accenture PLC Earnings Call,2015-12-17,2015-10-17,2015-12-16,2015-12-17,2016-01-17,112.83333333333300,113.9090909090910,2.0,2.0,6.0,11.0,1.0,,113.30199185161300,114.84673551161700,2.0,,114.67736989021400,116.55499767294200,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,ACN,Q2 2016 Accenture PLC Earnings Call,2016-03-24,2016-01-24,2016-03-23,2016-03-24,2016-04-24,110.4,119.20588235294100,2.0,2.0,5.0,17.0,1.0,1.0,110.45530023686800,118.57846000360100,2.0,2.0,110.83967401103500,116.55111800927100,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285,ACN,Q3 2016 Accenture PLC Earnings Call,2016-06-23,2016-04-23,2016-06-22,2016-06-23,2016-07-23,124.33333333333300,124.60714285714300,2.0,2.5,6.0,14.0,,2.0,123.21927227947800,125.2256713338480,,2.526315789473680,120.56085503388100,126.68354575876800,,2.588235294117650,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
286,ACN,Q4 2016 Accenture PLC Earnings Call,2016-09-29,2016-07-29,2016-09-28,2016-09-29,2016-10-29,127.0,129.53,1.5,2.3333333333333300,3.0,20.0,2.0,3.0,127.5461254612550,129.9772399550710,1.5263157894736800,2.3321033210332100,128.97260273972600,130.13978680831900,1.5882352941176500,2.319634703196350,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
287,ACN,Q1 2017 Accenture PLC Earnings Call,2016-12-21,2016-10-21,2016-12-20,2016-12-21,2017-01-21,132.0,130.93333333333300,2.3333333333333300,1.5,3.0,15.0,,2.0,131.74971472042600,131.3166934206330,,1.4736842105263200,130.88105726872200,131.67327794113200,,1.411764705882350,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
288,ACN,Q2 2017 Accenture PLC Earnings Call,2017-03-23,2017-01-23,2017-03-22,2017-03-23,2017-04-23,138.0,125.4,2.0,4.0,1.0,5.0,1.0,1.0,138.0,126.29093306634800,2.0,4.0,138.0,128.07039053766500,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
289,ACN,Q3 2017 Accenture PLC Earnings Call,2017-06-22,2017-04-22,2017-06-21,2017-06-22,2017-07-22,132.7,136.0,2.6666666666666700,2.0,5.0,6.0,3.0,1.0,133.00118434226300,135.67472186000100,2.6678966789667900,2.0,133.5419386246440,134.73283081222800,2.680365296803650,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
290,ACN,Q4 2017 Accenture PLC Earnings Call,2017-09-28,2017-07-28,2017-09-27,2017-09-28,2017-10-28,140.35294117647100,144.66666666666700,1.0,3.0,17.0,15.0,1.0,2.0,136.9581838668790,145.45013076976900,1.0,3.0,130.78244293077300,146.61852658880400,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
291,ACN,Q1 2018 Accenture PLC Earnings Call,2017-12-21,2017-10-21,2017-12-20,2017-12-21,2018-01-21,155.63636363636400,162.8148148148150,1.0,1.0,11.0,27.0,1.0,,154.0581015107150,164.11411904216900,1.0,,152.32286092758200,165.06785394415100,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,ACN,Q2 2018 Accenture PLC Earnings Call,2018-03-22,2018-01-22,2018-03-21,2018-03-22,2018-04-22,172.71428571428600,161.0,2.0,1.0,7.0,5.0,2.0,1.0,172.98721356068900,160.30719640546000,2.0,1.0,173.39602966368500,159.1828639428800,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,ACN,Q3 2018 Accenture PLC Earnings Call,2018-06-28,2018-04-28,2018-06-27,2018-06-28,2018-07-28,184.5,169.69230769230800,2.0,4.0,2.0,13.0,1.0,2.0,184.21052631578900,169.102253314238,2.0,3.947368421052630,183.52941176470600,169.35574725010900,2.0,3.823529411764710,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
294,ACN,Q4 2018 Accenture PLC Earnings Call,2018-09-27,2018-07-27,2018-09-26,2018-09-27,2018-10-27,177.14285714285700,180.46153846153800,4.0,2.0,7.0,13.0,,1.0,179.36849905626400,181.5761536381760,,2.0,184.62917223935100,183.05483030626500,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
295,ACN,Q1 2019 Accenture PLC Earnings Call,2018-12-20,2018-10-20,2018-12-19,2018-12-20,2019-01-20,196.0,165.88888888888900,2.0,1.0,5.0,18.0,,2.0,193.84740299382200,165.65958760522300,,1.0,188.47949947711900,167.24123180453100,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,ACN,Q2 2019 Accenture PLC Earnings Call,2019-03-28,2019-01-28,2019-03-27,2019-03-28,2019-04-28,178.0,184.44444444444400,1.0,3.0,6.0,18.0,,2.0,178.0122161776850,183.44154472258100,,2.9473684210526300,177.9037525882560,181.47662577200100,,2.823529411764710,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
297,ACN,Q3 2019 Accenture PLC Earnings Call,2019-06-27,2019-04-27,2019-06-26,2019-06-27,2019-07-27,196.22222222222200,188.63636363636400,3.0,3.0,9.0,11.0,1.0,,197.93379658432600,190.58079092633900,3.0,,201.62400844453500,194.71552572235000,3.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
298,ACN,Q4 2019 Accenture PLC Earnings Call,2019-09-26,2019-07-26,2019-09-25,2019-09-26,2019-10-26,205.54545454545500,207.0,2.0,2.0,11.0,8.0,1.0,,203.74291237631400,206.5920507403970,2.0,,201.52544048641600,206.11211278919200,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,ACN,Q1 2020 Accenture PLC Earnings Call,2019-12-19,2019-10-19,2019-12-18,2019-12-19,2020-01-19,215.8,222.33333333333300,2.0,3.3333333333333300,5.0,21.0,1.0,3.0,216.18751678835700,223.151930004528,2.0,3.3690036900369000,217.31545923334900,227.10337276014900,2.0,3.4566210045662100,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
387,ADBE.O,Q1 2013 Adobe Systems Earnings Conference Call,2013-03-19,2013-01-19,2013-03-18,2013-03-19,2013-04-19,44.111111111111100,43.53333333333330,3.0,3.1666666666666700,9.0,15.0,1.0,6.0,44.66171739132820,43.46104860462940,3.0,3.131227870983160,44.94344143280700,43.232537331178100,3.0,3.1040538289184200,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0
388,ADBE.O,Q2 2013 Adobe Systems Earnings Conference Call,2013-06-18,2013-04-18,2013-06-17,2013-06-18,2013-07-18,48.875,47.611111111111100,3.0,1.6666666666666700,8.0,18.0,4.0,3.0,48.720505890451000,48.09418397798720,2.968304739749930,1.5977859778597800,48.8432744223313,50.04250742177730,2.8566916699565700,1.4474885844748900,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
389,ADBE.O,Q3 2013 Adobe Systems Earnings Conference Call,2013-09-17,2013-07-17,2013-09-16,2013-09-17,2013-10-17,52.5,54.42857142857140,2.5,4.0,4.0,14.0,2.0,1.0,52.7493457400407,55.46808696688620,2.473684210526320,4.0,53.23134622976710,57.21765943057010,2.411764705882350,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
390,ADBE.O,Q4 2013 Adobe Systems Earnings Conference Call,2013-12-12,2013-10-12,2013-12-11,2013-12-12,2014-01-12,65.0,62.06666666666670,4.0,1.0,5.0,15.0,,1.0,65.06131718395160,62.12382663627520,,1.0,65.17493058310190,61.25581442683500,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,ADBE.O,Q1 2014 Adobe Systems Earnings Conference Call,2014-03-18,2014-01-18,2014-03-17,2014-03-18,2014-04-18,76.72727272727270,73.53846153846150,2.0,2.0,11.0,13.0,2.0,,76.59552940313680,74.05612531093660,2.0,,76.42053513426190,74.98307595779210,2.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,ADBE.O,Q3 2014 Adobe Systems Earnings Conference Call,2014-09-16,2014-07-16,2014-09-15,2014-09-16,2014-10-16,78.5,80.8,3.0,2.5,2.0,5.0,1.0,2.0,78.6842105263158,80.85221362115700,3.0,2.526315789473680,79.11764705882350,81.33998052720780,3.0,2.588235294117650,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
394,ADBE.O,Q4 2014 Adobe Systems Earnings Conference Call,2014-12-11,2014-10-11,2014-12-10,2014-12-11,2015-01-11,80.66666666666670,85.5,1.5,1.5,3.0,12.0,2.0,,80.47601476014760,84.88451801609650,1.4736842105263200,,80.18721461187220,83.6863548434309,1.411764705882350,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,ADBE.O,Q1 2015 Adobe Systems Inc Earnings Call,2015-03-17,2015-01-17,2015-03-16,2015-03-17,2015-04-17,94.0,89.8,1.5,1.0,2.0,5.0,2.0,1.0,94.21052631578950,89.60709140191940,1.4736842105263200,1.0,94.70588235294120,89.44141935018570,1.411764705882350,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,ADBE.O,Q2 2015 Adobe Systems Inc Earnings Call,2015-06-16,2015-04-16,2015-06-15,2015-06-16,2015-07-16,85.66666666666670,91.5,2.25,2.25,6.0,8.0,4.0,,85.71209815626210,91.09987416176690,2.2907822041291100,,86.0338062743738,89.93417555153680,2.394788787998420,,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
397,ADBE.O,Q3 2015 Adobe Systems Inc Earnings Call,2015-09-17,2015-07-17,2015-09-16,2015-09-17,2015-10-17,101.75,92.05882352941180,2.0,2.0,4.0,17.0,3.0,1.0,101.80430357662100,92.12582944925060,2.03690036900369,2.0,101.63245163837300,93.47653047674810,2.136986301369860,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
398,ADBE.O,Q4 2015 Adobe Systems Inc Earnings Call,2015-12-10,2015-10-10,2015-12-09,2015-12-10,2016-01-10,98.0,102.55555555555600,2.0,2.0,4.0,18.0,1.0,,97.89560918871770,104.68786628141500,2.0,,97.44216344255820,107.48674609031800,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,ADBE.O,Q1 2016 Adobe Systems Inc Earnings Call,2016-03-17,2016-01-17,2016-03-16,2016-03-17,2016-04-17,96.8,110.0,3.0,1.0,5.0,20.0,1.0,1.0,96.49395619154600,108.8312176006420,3.0,1.0,95.5834264902095,108.65044902898100,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
400,ADBE.O,Q2 2016 Adobe Systems Inc Earnings Call,2016-06-21,2016-04-21,2016-06-20,2016-06-21,2016-07-21,105.0,112.5,1.0,2.0,1.0,6.0,,1.0,105.0,113.15703251885000,,2.0,105.0,114.48021705647800,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
401,ADBE.O,Q3 2016 Adobe Systems Inc Earnings Call,2016-09-20,2016-07-20,2016-09-19,2016-09-20,2016-10-20,122.25,119.77777777777800,1.5,1.5,4.0,18.0,2.0,,121.85664437336400,120.65614619033800,1.4736842105263200,,120.85866561389700,121.57562573499500,1.411764705882350,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,ADBE.O,Q4 2016 Adobe Systems Inc Earnings Call,2016-12-15,2016-10-15,2016-12-14,2016-12-15,2017-01-15,122.0,124.08333333333300,3.0,2.6666666666666700,7.0,12.0,1.0,3.0,122.50137750762800,124.69461156483600,3.0,2.6309963099631000,123.44073840263200,127.50115296906300,3.0,2.54337899543379,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
403,ADBE.O,Q1 2017 Adobe Systems Inc Earnings Call,2017-03-16,2017-01-16,2017-03-15,2017-03-16,2017-04-16,130.0,143.14814814814800,2.0,1.5,10.0,27.0,2.0,6.0,130.23128314764100,141.9542715974540,2.0,1.561081955527480,130.421002400285,139.6341371915310,2.0,1.694621528167360,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
404,ADBE.O,Q2 2017 Adobe Systems Inc Earnings Call,2017-06-20,2017-04-20,2017-06-19,2017-06-20,2017-07-20,145.4375,159.78,3.3333333333333300,2.0,8.0,25.0,3.0,1.0,144.05716332855900,154.90031393209400,3.4391143911439100,2.0,140.7785697465340,146.850233910463,3.6894977168949800,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
405,ADBE.O,Q3 2017 Adobe Systems Inc Earnings Call,2017-09-19,2017-07-19,2017-09-18,2017-09-19,2017-10-19,169.5,175.21212121212100,1.5,3.0,6.0,33.0,2.0,2.0,168.0567057723790,167.70175960699200,1.5263157894736800,3.0,164.20956966105300,165.94085167178200,1.5882352941176500,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
406,ADBE.O,Q4 2017 Adobe Systems Inc Earnings Call,2017-12-14,2017-10-14,2017-12-13,2017-12-14,2018-01-14,186.45454545454500,197.2,3.0,3.0,33.0,25.0,3.0,,191.2914510206040,198.85355257134700,3.0,,196.1996102377790,204.02317715882200,3.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
407,ADBE.O,Q1 2018 Adobe Systems Inc Earnings Call,2018-03-15,2018-01-15,2018-03-14,2018-03-15,2018-04-15,220.68965517241400,248.8,3.0,2.0,29.0,30.0,,2.0,226.3413283823300,247.37808685677600,,1.9473684210526300,237.18289864525900,246.2660347131980,,1.8235294117647100,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
408,ADBE.O,Q2 2018 Adobe Systems Inc Earnings Call,2018-06-14,2018-04-14,2018-06-13,2018-06-14,2018-07-14,267.2857142857140,273.7,3.0,3.0,7.0,20.0,2.0,,268.6205928237730,279.9044978611220,3.0,,271.2952417256460,285.7559714380720,3.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
409,ADBE.O,Q3 2018 Adobe Systems Inc Earnings Call,2018-09-13,2018-07-13,2018-09-12,2018-09-13,2018-10-13,289.25,291.85,3.0,3.0,4.0,20.0,1.0,,290.3823785984300,297.88471466485600,3.0,,292.88393209632800,305.0858415094130,3.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
410,ADBE.O,Q4 2018 Adobe Inc Earnings Call,2018-12-13,2018-10-13,2018-12-12,2018-12-13,2019-01-13,293.8,279.44444444444400,2.5,1.6666666666666700,5.0,9.0,2.0,3.0,294.1501794827970,283.0914075903530,2.473684210526320,1.5977859778597800,295.7089178176050,288.55087847967400,2.411764705882350,1.4474885844748900,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
411,ADBE.O,Q1 2019 Adobe Inc Earnings Call,2019-03-14,2019-01-14,2019-03-13,2019-03-14,2019-04-14,288.0,293.8,3.0,3.0,4.0,10.0,3.0,2.0,289.3521372492000,294.49006876948600,3.0,3.0,292.749309119621,294.6723414257660,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
412,ADBE.O,Q2 2019 Adobe Inc Earnings Call,2019-06-18,2019-04-18,2019-06-17,2019-06-18,2019-07-18,292.3333333333330,315.2352941176470,2.0,1.0,3.0,17.0,1.0,1.0,289.18819188191900,319.38195998010700,2.0,1.0,281.9634703196350,321.0844524734950,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,ADBE.O,Q3 2019 Adobe Systems Inc Earnings Call,2019-09-17,2019-07-17,2019-09-16,2019-09-17,2019-10-17,326.25,313.22222222222200,1.0,2.5,4.0,9.0,,2.0,326.01919162547300,314.00752591119600,,2.473684210526320,325.25069088037900,314.5887799309430,,2.411764705882350,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
414,ADBE.O,Q4 2019 Adobe Systems Inc Earnings Call,2019-12-12,2019-10-12,2019-12-11,2019-12-12,2020-01-12,325.9375,345.12,2.8,2.8,16.0,25.0,5.0,,331.1896330750830,345.88726739141100,2.780225147127050,,336.75504633211100,352.7216719062300,2.7475749161588100,,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
462,AIG,Q4 2012 American International Group Earnings Conference Call,2013-02-22,2012-12-22,2013-02-21,2013-02-22,2013-03-22,41.6,44.833333333333300,2.3333333333333300,2.6666666666666700,5.0,9.0,3.0,3.0,41.37659642011180,44.60333319810540,2.4022140221402200,2.7011070110701100,40.76567740074290,43.74832298526520,2.5525114155251100,2.7762557077625600,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
463,AIG,Q1 2013 American International Group Earnings Conference Call,2013-05-03,2013-03-03,2013-05-02,2013-05-03,2013-06-03,46.25,48.583333333333300,2.0,2.5,12.0,12.0,2.0,2.0,47.784670467709400,48.0322569870713,2.0,2.526315789473680,51.36937447684850,47.329601280442900,2.0,2.588235294117650,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
464,AIG,Q2 2013 American International Group Earnings Conference Call,2013-08-02,2013-06-02,2013-08-01,2013-08-02,2013-09-02,51.0,53.5,3.0,2.0,12.0,10.0,1.0,1.0,51.462688854522800,53.031748716872900,3.0,2.0,52.64149242651870,51.582036058573700,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
465,AIG,Q3 2013 American International Group Earnings Conference Call,2013-11-01,2013-09-01,2013-10-31,2013-11-01,2013-12-01,55.0,52.8,3.0,3.0,6.0,5.0,1.0,1.0,55.07783651578560,52.383370528662300,3.0,3.0,55.32406491294280,51.552885300038100,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
